"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/07/2025";"0300";"";"";"";"73,0";"76,0";"62,0";"";"";"";"1019,0";"1019,3";"1018,9";"1,7";"213,0";"5,5";"";"0,0"
"03/07/2025";"0400";"";"";"";"66,0";"73,0";"66,0";"";"";"";"1018,3";"1019,0";"1018,3";"2,1";"197,0";"5,3";"";"0,0"
"03/07/2025";"0500";"";"";"";"67,0";"67,0";"65,0";"";"";"";"1017,6";"1018,3";"1017,6";"1,6";"207,0";"5,3";"";"0,0"
"03/07/2025";"0600";"";"";"";"68,0";"71,0";"67,0";"";"";"";"1017,4";"1017,6";"1017,4";"2,4";"198,0";"5,9";"";"0,0"
"03/07/2025";"0700";"";"";"";"71,0";"73,0";"68,0";"";"";"";"1017,5";"1017,8";"1017,4";"2,4";"194,0";"6,6";"";"0,0"
"03/07/2025";"0800";"";"";"";"70,0";"73,0";"68,0";"";"";"";"1017,7";"1017,8";"1017,5";"2,0";"196,0";"5,4";"";"0,0"
"03/07/2025";"0900";"";"";"";"72,0";"75,0";"69,0";"";"";"";"1018,0";"1018,0";"1017,7";"2,3";"198,0";"7,2";"";"0,0"
"03/07/2025";"1000";"";"";"";"65,0";"72,0";"62,0";"";"";"";"1018,6";"1018,6";"1017,8";"2,5";"198,0";"6,9";"304,50";"0,0"
"03/07/2025";"1100";"";"";"";"61,0";"65,0";"60,0";"";"";"";"1019,3";"1019,3";"1018,6";"1,8";"203,0";"7,2";"944,30";"0,0"
"03/07/2025";"1200";"";"";"";"56,0";"61,0";"55,0";"";"";"";"1019,7";"1019,7";"1019,3";"2,6";"193,0";"8,9";"1427,30";"0,0"
"03/07/2025";"1300";"";"";"";"55,0";"59,0";"54,0";"";"";"";"1019,7";"1019,8";"1019,7";"3,3";"189,0";"8,2";"1894,10";"0,0"
"03/07/2025";"1400";"";"";"";"54,0";"58,0";"53,0";"";"";"";"1019,4";"1019,8";"1019,3";"3,3";"191,0";"8,0";"1806,70";"0,0"
"03/07/2025";"1500";"";"";"";"52,0";"56,0";"51,0";"";"";"";"1018,8";"1019,4";"1018,8";"2,9";"190,0";"8,5";"2219,10";"0,0"
"03/07/2025";"1600";"";"";"";"55,0";"56,0";"50,0";"";"";"";"1018,0";"1018,8";"1018,0";"3,5";"189,0";"8,8";"2241,40";"0,0"
"03/07/2025";"1700";"";"";"";"55,0";"57,0";"50,0";"";"";"";"1017,5";"1018,0";"1017,5";"2,8";"189,0";"9,1";"1927,40";"0,0"
"03/07/2025";"1800";"";"";"";"55,0";"60,0";"54,0";"";"";"";"1017,1";"1017,5";"1017,1";"3,6";"200,0";"8,5";"1203,70";"0,0"
"03/07/2025";"1900";"";"";"";"58,0";"59,0";"53,0";"";"";"";"1017,0";"1017,1";"1017,0";"2,7";"189,0";"8,5";"889,30";"0,0"
"03/07/2025";"2000";"";"";"";"69,0";"74,0";"58,0";"";"";"";"1016,9";"1017,3";"1016,9";"1,6";"195,0";"8,3";"236,30";"0,0"
"03/07/2025";"2100";"";"";"";"71,0";"75,0";"69,0";"";"";"";"1017,1";"1017,2";"1016,9";"1,4";"199,0";"5,2";"7,70";"0,0"
"03/07/2025";"2200";"";"";"";"73,0";"73,0";"66,0";"";"";"";"1017,3";"1017,4";"1017,1";"1,2";"249,0";"6,1";"";"0,0"
"03/07/2025";"2300";"";"";"";"69,0";"74,0";"65,0";"";"";"";"1017,7";"1017,7";"1017,3";"1,8";"207,0";"5,3";"";"0,0"
"04/07/2025";"0000";"";"";"";"79,0";"80,0";"69,0";"";"";"";"1018,2";"1018,2";"1017,7";"1,6";"223,0";"7,1";"";"0,0"
"04/07/2025";"0100";"";"";"";"83,0";"83,0";"74,0";"";"";"";"1018,4";"1018,4";"1018,2";"1,6";"50,0";"6,8";"";"0,0"
"04/07/2025";"0200";"";"";"";"87,0";"89,0";"83,0";"";"";"";"1018,1";"1018,4";"1018,1";"1,3";"222,0";"4,8";"";"0,6"
"04/07/2025";"0300";"";"";"";"89,0";"90,0";"86,0";"";"";"";"1018,0";"1018,3";"1018,0";"1,2";"213,0";"6,1";"";"0,2"
"04/07/2025";"0400";"";"";"";"81,0";"90,0";"80,0";"";"";"";"1017,4";"1018,0";"1017,4";"1,9";"82,0";"5,7";"";"0,2"
"04/07/2025";"0500";"";"";"";"88,0";"89,0";"81,0";"";"";"";"1016,8";"1017,4";"1016,7";"1,1";"233,0";"4,2";"";"0,4"
"04/07/2025";"0600";"";"";"";"87,0";"89,0";"87,0";"";"";"";"1016,8";"1016,9";"1016,5";"0,8";"178,0";"3,4";"";"0,0"
"04/07/2025";"0700";"";"";"";"79,0";"88,0";"74,0";"";"";"";"1016,7";"1016,9";"1016,5";"1,5";"206,0";"5,1";"";"0,4"
"04/07/2025";"0800";"";"";"";"89,0";"89,0";"79,0";"";"";"";"1017,1";"1017,1";"1016,7";"1,0";"294,0";"4,1";"";"0,0"
"04/07/2025";"0900";"";"";"";"90,0";"90,0";"89,0";"";"";"";"1017,3";"1017,3";"1016,8";"2,1";"230,0";"3,1";"";"0,0"
"04/07/2025";"1000";"";"";"";"90,0";"91,0";"90,0";"";"";"";"1018,0";"1018,5";"1017,3";"1,7";"332,0";"3,3";"121,10";"0,0"
"04/07/2025";"1100";"";"";"";"90,0";"91,0";"89,0";"";"";"";"1018,9";"1018,9";"1018,0";"1,0";"332,0";"3,3";"279,40";"1,8"
"04/07/2025";"1200";"";"";"";"89,0";"91,0";"84,0";"";"";"";"1019,1";"1019,3";"1018,8";"1,1";"252,0";"7,5";"722,70";"6,8"
"04/07/2025";"1300";"";"";"";"90,0";"91,0";"86,0";"";"";"";"1019,5";"1019,6";"1019,1";"1,3";"58,0";"4,7";"676,00";"3,8"
"04/07/2025";"1400";"";"";"";"72,0";"90,0";"72,0";"";"";"";"1018,8";"1019,5";"1018,8";"1,1";"33,0";"5,7";"1342,30";"0,0"
"04/07/2025";"1500";"";"";"";"64,0";"73,0";"63,0";"";"";"";"1017,8";"1018,8";"1017,7";"1,8";"87,0";"3,3";"1937,60";"0,0"
"04/07/2025";"1600";"";"";"";"64,0";"67,0";"60,0";"";"";"";"1015,8";"1017,8";"1015,8";"1,6";"110,0";"4,1";"2107,60";"0,0"
"04/07/2025";"1700";"";"";"";"60,0";"67,0";"57,0";"";"";"";"1015,4";"1015,8";"1015,4";"1,2";"145,0";"4,4";"1978,50";"0,0"
"04/07/2025";"1800";"";"";"";"55,0";"61,0";"53,0";"";"";"";"1015,1";"1015,4";"1015,1";"1,1";"76,0";"4,9";"1691,80";"0,0"
"04/07/2025";"1900";"";"";"";"58,0";"62,0";"55,0";"";"";"";"1015,3";"1015,3";"1014,9";"1,1";"305,0";"3,8";"1096,20";"0,0"
"04/07/2025";"2000";"";"";"";"69,0";"69,0";"58,0";"";"";"";"1015,7";"1015,7";"1015,3";"0,9";"276,0";"3,2";"477,50";"0,0"
"04/07/2025";"2100";"";"";"";"74,0";"74,0";"69,0";"";"";"";"1015,9";"1015,9";"1015,7";"0,9";"271,0";"2,9";"11,90";"0,0"
"04/07/2025";"2200";"";"";"";"73,0";"75,0";"70,0";"";"";"";"1016,2";"1016,2";"1015,9";"1,3";"202,0";"2,4";"";"0,0"
"04/07/2025";"2300";"";"";"";"75,0";"75,0";"68,0";"";"";"";"1016,7";"1016,7";"1016,2";"0,8";"233,0";"2,7";"";"0,0"
"05/07/2025";"0000";"";"";"";"74,0";"75,0";"70,0";"";"";"";"1017,2";"1017,2";"1016,7";"0,8";"282,0";"2,9";"";"0,0"
"05/07/2025";"0100";"";"";"";"72,0";"76,0";"71,0";"";"";"";"1017,5";"1017,5";"1017,2";"0,9";"248,0";"2,7";"";"0,0"
"05/07/2025";"0200";"";"";"";"76,0";"76,0";"72,0";"";"";"";"1017,3";"1017,5";"1017,3";"0,8";"278,0";"2,4";"";"0,0"
"05/07/2025";"0300";"";"";"";"77,0";"77,0";"74,0";"";"";"";"1017,1";"1017,3";"1017,1";"0,8";"219,0";"2,0";"";"0,0"
"05/07/2025";"0400";"";"";"";"80,0";"80,0";"76,0";"";"";"";"1016,7";"1017,1";"1016,7";"0,8";"236,0";"2,2";"";"0,0"
"05/07/2025";"0500";"";"";"";"83,0";"83,0";"79,0";"";"";"";"1016,3";"1016,7";"1016,3";"1,2";"238,0";"2,0";"";"0,0"
"05/07/2025";"0600";"";"";"";"83,0";"85,0";"79,0";"";"";"";"1016,3";"1016,3";"1016,2";"0,9";"214,0";"3,4";"";"0,0"
"05/07/2025";"0700";"";"";"";"78,0";"86,0";"78,0";"";"";"";"1016,5";"1016,5";"1016,3";"1,3";"205,0";"3,4";"";"0,0"
"05/07/2025";"0800";"";"";"";"83,0";"83,0";"77,0";"";"";"";"1016,8";"1016,8";"1016,5";"1,3";"247,0";"3,7";"";"0,0"
"05/07/2025";"0900";"";"";"";"89,0";"89,0";"83,0";"";"";"";"1017,3";"1017,3";"1016,8";"1,7";"236,0";"2,8";"";"0,0"
"05/07/2025";"1000";"";"";"";"82,0";"89,0";"82,0";"";"";"";"1018,0";"1018,0";"1017,3";"1,7";"248,0";"3,1";"276,20";"0,0"
"05/07/2025";"1100";"";"";"";"77,0";"82,0";"76,0";"";"";"";"1018,7";"1018,7";"1018,0";"2,5";"239,0";"4,6";"781,40";"0,0"
"05/07/2025";"1200";"";"";"";"76,0";"80,0";"76,0";"";"";"";"1018,8";"1018,8";"1018,6";"1,9";"241,0";"4,4";"525,40";"0,0"
"05/07/2025";"1300";"";"";"";"73,0";"84,0";"71,0";"";"";"";"1019,2";"1019,9";"1018,5";"1,5";"195,0";"4,5";"1022,00";"0,8"
"05/07/2025";"1400";"";"";"";"64,0";"73,0";"64,0";"";"";"";"1018,2";"1018,7";"1018,2";"2,5";"205,0";"6,7";"1999,40";"0,0"
"05/07/2025";"1500";"";"";"";"63,0";"69,0";"62,0";"";"";"";"1017,5";"1018,2";"1017,5";"2,3";"181,0";"7,7";"2292,90";"0,0"
"05/07/2025";"1600";"";"";"";"61,0";"66,0";"60,0";"";"";"";"1016,7";"1017,5";"1016,7";"2,7";"174,0";"8,1";"2208,70";"0,0"
"05/07/2025";"1700";"";"";"";"69,0";"69,0";"54,0";"";"";"";"1016,1";"1016,7";"1016,0";"3,6";"187,0";"9,1";"2259,30";"0,0"
"05/07/2025";"1800";"";"";"";"71,0";"80,0";"66,0";"";"";"";"1015,8";"1016,1";"1015,6";"2,0";"190,0";"9,1";"1054,50";"0,2"
"05/07/2025";"1900";"";"";"";"73,0";"75,0";"69,0";"";"";"";"1015,9";"1015,9";"1015,8";"2,7";"196,0";"6,8";"586,20";"0,0"
"05/07/2025";"2000";"";"";"";"77,0";"77,0";"72,0";"";"";"";"1016,1";"1016,3";"1015,9";"3,2";"212,0";"7,5";"241,60";"0,0"
"05/07/2025";"2100";"";"";"";"83,0";"86,0";"78,0";"";"";"";"1016,4";"1016,4";"1016,1";"2,5";"196,0";"8,0";"25,00";"0,2"
"05/07/2025";"2200";"";"";"";"83,0";"83,0";"81,0";"";"";"";"1017,0";"1017,0";"1016,4";"1,1";"223,0";"5,3";"";"0,0"
"05/07/2025";"2300";"";"";"";"81,0";"84,0";"80,0";"";"";"";"1017,5";"1017,5";"1017,0";"1,3";"211,0";"3,9";"";"0,0"
"06/07/2025";"0000";"";"";"";"83,0";"86,0";"80,0";"";"";"";"1017,7";"1017,7";"1017,5";"2,1";"195,0";"6,4";"";"0,0"
"06/07/2025";"0100";"";"";"";"82,0";"83,0";"81,0";"";"";"";"1017,8";"1017,8";"1017,7";"1,6";"218,0";"6,4";"";"0,0"
"06/07/2025";"0200";"";"";"";"89,0";"89,0";"82,0";"";"";"";"1017,6";"1017,8";"1017,6";"1,1";"254,0";"3,1";"";"0,0"
"06/07/2025";"0300";"";"";"";"91,0";"91,0";"89,0";"";"";"";"1017,5";"1017,6";"1017,5";"1,8";"242,0";"4,1";"";"0,0"
"06/07/2025";"0400";"";"";"";"91,0";"91,0";"91,0";"";"";"";"1017,1";"1017,5";"1017,1";"1,7";"255,0";"3,3";"";"0,0"
"06/07/2025";"0500";"";"";"";"92,0";"92,0";"91,0";"";"";"";"1016,6";"1017,1";"1016,6";"1,6";"243,0";"3,6";"";"0,0"
"06/07/2025";"0600";"";"";"";"91,0";"92,0";"91,0";"";"";"";"1016,2";"1016,6";"1016,2";"2,0";"251,0";"3,5";"";"0,0"
"06/07/2025";"0700";"";"";"";"91,0";"91,0";"91,0";"";"";"";"1016,4";"1016,4";"1016,1";"1,7";"256,0";"3,6";"";"0,0"
"06/07/2025";"0800";"";"";"";"91,0";"91,0";"91,0";"";"";"";"1016,4";"1016,4";"1016,3";"1,6";"234,0";"3,5";"";"0,0"
"06/07/2025";"0900";"";"";"";"91,0";"92,0";"91,0";"";"";"";"1016,7";"1016,7";"1016,4";"1,7";"238,0";"3,4";"";"0,0"
"06/07/2025";"1000";"";"";"";"91,0";"91,0";"91,0";"";"";"";"1017,1";"1017,1";"1016,7";"2,6";"253,0";"4,5";"258,30";"0,0"
"06/07/2025";"1100";"";"";"";"89,0";"91,0";"89,0";"";"";"";"1017,8";"1017,8";"1017,1";"2,6";"241,0";"4,9";"747,50";"0,0"
"06/07/2025";"1200";"";"";"";"78,0";"89,0";"77,0";"";"";"";"1018,0";"1018,0";"1017,8";"2,6";"249,0";"4,5";"1376,80";"0,0"
"06/07/2025";"1300";"";"";"";"70,0";"79,0";"67,0";"";"";"";"1017,9";"1018,0";"1017,8";"1,9";"247,0";"4,9";"1976,50";"0,0"
"06/07/2025";"1400";"";"";"";"60,0";"70,0";"58,0";"";"";"";"1017,5";"1017,9";"1017,5";"1,4";"204,0";"4,3";"1831,50";"0,0"
"06/07/2025";"1500";"";"";"";"65,0";"66,0";"57,0";"";"";"";"1016,8";"1017,5";"1016,8";"2,2";"178,0";"5,7";"2105,80";"0,0"
"06/07/2025";"1600";"";"";"";"59,0";"67,0";"57,0";"";"";"";"1015,9";"1016,8";"1015,9";"2,8";"184,0";"6,2";"1701,00";"0,0"
"06/07/2025";"1700";"";"";"";"65,0";"65,0";"54,0";"";"";"";"1015,3";"1015,9";"1015,3";"2,5";"179,0";"6,5";"2133,40";"0,0"
"06/07/2025";"1800";"";"";"";"67,0";"70,0";"61,0";"";"";"";"1015,3";"1015,3";"1015,1";"3,3";"199,0";"6,7";"1495,10";"0,0"
"06/07/2025";"1900";"";"";"";"70,0";"72,0";"67,0";"";"";"";"1015,4";"1015,4";"1015,2";"2,0";"182,0";"6,5";"922,20";"0,0"
"06/07/2025";"2000";"";"";"";"75,0";"75,0";"68,0";"";"";"";"1015,7";"1015,7";"1015,4";"1,6";"207,0";"4,3";"363,10";"0,0"
"06/07/2025";"2100";"";"";"";"79,0";"79,0";"75,0";"";"";"";"1016,1";"1016,1";"1015,7";"1,2";"208,0";"4,5";"20,60";"0,0"
"06/07/2025";"2200";"";"";"";"82,0";"82,0";"79,0";"";"";"";"1016,6";"1016,6";"1016,1";"1,5";"224,0";"3,2";"";"0,0"
"06/07/2025";"2300";"";"";"";"84,0";"84,0";"82,0";"";"";"";"1017,3";"1017,3";"1016,6";"1,2";"239,0";"2,3";"";"0,0"
"07/07/2025";"0000";"";"";"";"88,0";"88,0";"81,0";"";"";"";"1017,7";"1017,8";"1017,3";"1,2";"236,0";"5,2";"";"1,0"
"07/07/2025";"0100";"";"";"";"90,0";"90,0";"88,0";"";"";"";"1018,1";"1018,1";"1017,7";"1,2";"233,0";"2,4";"";"0,0"
"07/07/2025";"0200";"";"";"";"90,0";"90,0";"90,0";"";"";"";"1018,2";"1018,2";"1018,1";"1,0";"240,0";"2,1";"";"0,0"
"07/07/2025";"0300";"";"";"";"91,0";"91,0";"90,0";"";"";"";"1018,0";"1018,2";"1018,0";"1,0";"230,0";"2,6";"";"0,0"
"07/07/2025";"0400";"";"";"";"91,0";"91,0";"90,0";"";"";"";"1017,6";"1018,0";"1017,6";"1,6";"251,0";"3,0";"";"0,0"
"07/07/2025";"0500";"";"";"";"91,0";"91,0";"91,0";"";"";"";"1017,0";"1017,6";"1017,0";"1,4";"227,0";"3,2";"";"0,0"
"07/07/2025";"0600";"";"";"";"92,0";"92,0";"91,0";"";"";"";"1016,8";"1017,0";"1016,7";"1,4";"248,0";"2,9";"";"1,4"
"07/07/2025";"0700";"";"";"";"92,0";"92,0";"91,0";"";"";"";"1017,1";"1017,1";"1016,7";"1,3";"255,0";"5,5";"";"2,2"
"07/07/2025";"0800";"";"";"";"92,0";"92,0";"92,0";"";"";"";"1017,3";"1017,4";"1017,1";"2,0";"252,0";"3,7";"";"0,0"
"07/07/2025";"0900";"";"";"";"92,0";"92,0";"92,0";"";"";"";"1017,6";"1017,6";"1017,3";"2,0";"252,0";"3,9";"";"0,0"
"07/07/2025";"1000";"";"";"";"92,0";"92,0";"92,0";"";"";"";"1018,4";"1018,4";"1017,6";"1,7";"238,0";"3,5";"84,00";"0,0"
"07/07/2025";"1100";"";"";"";"83,0";"92,0";"83,0";"";"";"";"1019,0";"1019,0";"1018,4";"3,0";"229,0";"5,2";"910,00";"0,0"
"07/07/2025";"1200";"";"";"";"85,0";"91,0";"83,0";"";"";"";"1019,4";"1019,5";"1019,0";"2,3";"239,0";"5,5";"845,30";"2,4"
"07/07/2025";"1300";"";"";"";"83,0";"86,0";"78,0";"";"";"";"1019,3";"1019,4";"1019,3";"2,6";"217,0";"6,8";"1025,70";"0,0"
"07/07/2025";"1400";"";"";"";"82,0";"87,0";"82,0";"";"";"";"1018,9";"1019,3";"1018,9";"1,9";"192,0";"6,9";"1085,10";"0,4"
"07/07/2025";"1500";"";"";"";"62,0";"82,0";"62,0";"";"";"";"1018,4";"1019,0";"1018,4";"0,8";"206,0";"5,5";"1314,90";"0,0"
"07/07/2025";"1600";"";"";"";"77,0";"77,0";"56,0";"";"";"";"1017,9";"1018,4";"1017,9";"3,1";"189,0";"7,1";"1713,30";"0,0"
"07/07/2025";"1700";"";"";"";"74,0";"77,0";"68,0";"";"";"";"1017,3";"1017,9";"1017,3";"3,7";"188,0";"8,6";"1056,60";"0,0"
"07/07/2025";"1800";"";"";"";"77,0";"77,0";"66,0";"";"";"";"1017,1";"1017,3";"1016,9";"2,8";"188,0";"10,3";"1112,30";"0,0"
"07/07/2025";"1900";"";"";"";"79,0";"79,0";"75,0";"";"";"";"1017,2";"1017,2";"1017,0";"2,3";"219,0";"7,1";"593,20";"0,0"
"07/07/2025";"2000";"";"";"";"74,0";"81,0";"72,0";"";"";"";"1017,7";"1017,7";"1017,2";"2,8";"196,0";"8,2";"271,70";"0,0"
"07/07/2025";"2100";"";"";"";"75,0";"75,0";"68,0";"";"";"";"1018,1";"1018,2";"1017,7";"2,9";"192,0";"8,3";"13,50";"0,2"
"07/07/2025";"2200";"";"";"";"72,0";"79,0";"64,0";"";"";"";"1018,5";"1018,5";"1018,0";"2,0";"210,0";"6,7";"";"0,0"
"07/07/2025";"2300";"";"";"";"79,0";"82,0";"72,0";"";"";"";"1019,0";"1019,0";"1018,4";"3,6";"199,0";"9,5";"";"0,0"
"08/07/2025";"0000";"";"";"";"79,0";"79,0";"76,0";"";"";"";"1019,6";"1019,6";"1019,0";"3,5";"195,0";"10,1";"";"0,0"
"08/07/2025";"0100";"";"";"";"72,0";"79,0";"72,0";"";"";"";"1019,9";"1019,9";"1019,6";"2,8";"193,0";"9,0";"";"0,0"
"08/07/2025";"0200";"";"";"";"72,0";"73,0";"69,0";"";"";"";"1019,6";"1019,9";"1019,6";"2,2";"192,0";"7,6";"";"0,0"
"08/07/2025";"0300";"";"";"";"81,0";"81,0";"70,0";"";"";"";"1019,4";"1019,7";"1019,4";"2,9";"211,0";"7,2";"";"0,0"
"08/07/2025";"0400";"";"";"";"74,0";"82,0";"73,0";"";"";"";"1018,6";"1019,4";"1018,6";"2,5";"202,0";"9,7";"";"0,0"
"08/07/2025";"0500";"";"";"";"71,0";"75,0";"71,0";"";"";"";"1018,0";"1018,6";"1018,0";"1,8";"210,0";"6,5";"";"0,0"
"08/07/2025";"0600";"";"";"";"83,0";"83,0";"68,0";"";"";"";"1017,9";"1018,1";"1017,8";"1,4";"203,0";"8,5";"";"1,0"
"08/07/2025";"0700";"";"";"";"74,0";"85,0";"74,0";"";"";"";"1018,2";"1018,2";"1017,9";"2,6";"191,0";"7,2";"";"0,0"
"08/07/2025";"0800";"";"";"";"75,0";"76,0";"71,0";"";"";"";"1018,4";"1018,5";"1018,2";"1,4";"213,0";"8,4";"";"0,0"
"08/07/2025";"0900";"";"";"";"80,0";"80,0";"74,0";"";"";"";"1018,4";"1018,4";"1018,2";"1,3";"251,0";"4,2";"";"0,0"
"08/07/2025";"1000";"";"";"";"71,0";"81,0";"70,0";"";"";"";"1018,9";"1018,9";"1018,4";"1,6";"195,0";"6,3";"92,20";"0,0"
"08/07/2025";"1100";"";"";"";"78,0";"81,0";"71,0";"";"";"";"1019,7";"1019,7";"1018,9";"1,6";"219,0";"6,8";"248,00";"0,8"
"08/07/2025";"1200";"";"";"";"73,0";"79,0";"69,0";"";"";"";"1020,2";"1020,3";"1019,7";"1,4";"208,0";"5,3";"485,40";"0,0"
"08/07/2025";"1300";"";"";"";"69,0";"81,0";"64,0";"";"";"";"1020,3";"1020,3";"1020,2";"2,7";"198,0";"7,7";"1301,90";"0,6"
"08/07/2025";"1400";"";"";"";"57,0";"71,0";"57,0";"";"";"";"1019,7";"1020,3";"1019,7";"2,8";"191,0";"7,7";"1652,00";"0,0"
"08/07/2025";"1500";"";"";"";"56,0";"66,0";"56,0";"";"";"";"1019,2";"1019,7";"1019,2";"2,5";"195,0";"8,2";"1435,60";"0,0"
"08/07/2025";"1600";"";"";"";"66,0";"66,0";"56,0";"";"";"";"1018,4";"1019,2";"1018,4";"3,7";"189,0";"9,5";"1478,80";"0,0"
"08/07/2025";"1700";"";"";"";"63,0";"74,0";"63,0";"";"";"";"1017,8";"1018,4";"1017,8";"2,3";"193,0";"9,5";"952,60";"0,0"
"08/07/2025";"1800";"";"";"";"61,0";"65,0";"60,0";"";"";"";"1017,3";"1017,8";"1017,3";"3,3";"182,0";"8,9";"872,10";"0,0"
"08/07/2025";"1900";"";"";"";"65,0";"65,0";"56,0";"";"";"";"1017,4";"1017,5";"1017,3";"3,0";"186,0";"8,4";"1033,50";"0,0"
"08/07/2025";"2000";"";"";"";"76,0";"81,0";"65,0";"";"";"";"1017,6";"1017,6";"1017,4";"0,9";"203,0";"8,9";"112,10";"0,2"
"08/07/2025";"2100";"";"";"";"72,0";"76,0";"67,0";"";"";"";"1017,9";"1017,9";"1017,6";"1,1";"267,0";"5,1";"16,80";"0,0"
"08/07/2025";"2200";"";"";"";"64,0";"75,0";"64,0";"";"";"";"1018,2";"1018,2";"1017,9";"1,3";"238,0";"3,5";"";"0,0"
"08/07/2025";"2300";"";"";"";"69,0";"69,0";"62,0";"";"";"";"1018,7";"1018,7";"1018,2";"0,9";"191,0";"5,0";"";"0,0"
"09/07/2025";"0000";"";"";"";"65,0";"72,0";"65,0";"";"";"";"1019,2";"1019,2";"1018,7";"1,4";"195,0";"4,8";"";"0,0"
"09/07/2025";"0100";"";"";"";"64,0";"65,0";"63,0";"";"";"";"1019,5";"1019,5";"1019,2";"0,9";"256,0";"3,3";"";"0,0"
"09/07/2025";"0200";"";"";"";"77,0";"77,0";"63,0";"";"";"";"1019,5";"1019,6";"1019,5";"1,4";"247,0";"3,0";"";"0,0"
"09/07/2025";"0300";"";"";"";"86,0";"86,0";"77,0";"";"";"";"1019,0";"1019,5";"1019,0";"1,5";"246,0";"3,3";"";"0,4"
"09/07/2025";"0400";"";"";"";"84,0";"87,0";"84,0";"";"";"";"1018,5";"1019,0";"1018,5";"1,4";"246,0";"4,5";"";"0,0"
"09/07/2025";"0500";"";"";"";"81,0";"84,0";"79,0";"";"";"";"1018,0";"1018,5";"1018,0";"2,0";"233,0";"5,9";"";"0,0"
"09/07/2025";"0600";"";"";"";"86,0";"86,0";"81,0";"";"";"";"1017,5";"1018,0";"1017,5";"1,3";"260,0";"4,3";"";"0,2"
"09/07/2025";"0700";"";"";"";"86,0";"88,0";"86,0";"";"";"";"1017,9";"1017,9";"1017,5";"1,4";"224,0";"4,6";"";"1,0"
"09/07/2025";"0800";"";"";"";"90,0";"90,0";"83,0";"";"";"";"1018,2";"1018,2";"1017,8";"1,3";"275,0";"5,7";"";"1,2"
"09/07/2025";"0900";"";"";"";"90,0";"90,0";"89,0";"";"";"";"1018,4";"1018,4";"1018,2";"1,8";"246,0";"3,3";"";"0,2"
"09/07/2025";"1000";"";"";"";"90,0";"90,0";"90,0";"";"";"";"1019,0";"1019,0";"1018,4";"1,8";"239,0";"3,5";"137,90";"0,0"
"09/07/2025";"1100";"";"";"";"90,0";"90,0";"88,0";"";"";"";"1019,6";"1019,6";"1019,0";"0,5";"267,0";"3,8";"215,10";"1,2"
"09/07/2025";"1200";"";"";"";"82,0";"90,0";"82,0";"";"";"";"1019,8";"1019,9";"1019,5";"1,5";"239,0";"3,0";"612,20";"0,0"
"09/07/2025";"1300";"";"";"";"60,0";"83,0";"56,0";"";"";"";"1020,0";"1020,0";"1019,8";"2,0";"179,0";"5,5";"1544,80";"0,0"
"09/07/2025";"1400";"";"";"";"64,0";"64,0";"58,0";"";"";"";"1019,9";"1020,0";"1019,8";"1,4";"97,0";"5,7";"1455,60";"0,0"
"09/07/2025";"1500";"";"";"";"59,0";"65,0";"56,0";"";"";"";"1019,3";"1019,9";"1019,3";"1,9";"189,0";"6,1";"999,90";"0,0"
"09/07/2025";"1600";"";"";"";"57,0";"59,0";"55,0";"";"";"";"1018,6";"1019,3";"1018,6";"1,9";"189,0";"5,4";"1342,30";"0,0"
"09/07/2025";"1700";"";"";"";"58,0";"61,0";"56,0";"";"";"";"1018,0";"1018,7";"1018,0";"2,0";"198,0";"5,2";"1154,20";"0,0"
"09/07/2025";"1800";"";"";"";"57,0";"60,0";"56,0";"";"";"";"1017,8";"1018,0";"1017,8";"2,0";"190,0";"5,5";"916,30";"0,0"
"09/07/2025";"1900";"";"";"";"57,0";"61,0";"55,0";"";"";"";"1017,9";"1017,9";"1017,7";"2,1";"184,0";"4,9";"658,10";"0,0"
"09/07/2025";"2000";"";"";"";"61,0";"63,0";"56,0";"";"";"";"1018,2";"1018,2";"1017,9";"1,9";"193,0";"4,6";"190,50";"0,0"
"09/07/2025";"2100";"";"";"";"63,0";"63,0";"60,0";"";"";"";"1018,6";"1018,7";"1018,2";"1,7";"202,0";"4,5";"20,50";"0,0"
"09/07/2025";"2200";"";"";"";"62,0";"64,0";"61,0";"";"";"";"1019,3";"1019,3";"1018,6";"1,1";"209,0";"4,3";"";"0,0"
"09/07/2025";"2300";"";"";"";"64,0";"65,0";"60,0";"";"";"";"1019,8";"1019,8";"1019,3";"1,0";"209,0";"4,1";"";"0,0"
"10/07/2025";"0000";"";"";"";"63,0";"66,0";"62,0";"";"";"";"1020,3";"1020,3";"1019,8";"1,6";"194,0";"4,4";"";"0,0"
"10/07/2025";"0100";"";"";"";"64,0";"64,0";"60,0";"";"";"";"1020,6";"1020,6";"1020,3";"1,1";"218,0";"3,7";"";"0,0"
"10/07/2025";"0200";"";"";"";"68,0";"68,0";"62,0";"";"";"";"1020,5";"1020,7";"1020,5";"1,1";"215,0";"3,2";"";"0,0"
